Gene	gene_length	Zero_proportion
ENSDARG00000105467	1985	0.1288782816229117
ENSDARG00000105468	488	0.38663484486873506
ENSDARG00000105469	153	0.6945107398568019
ENSDARG00000105470	1683	0.21241050119331742
ENSDARG00000105471	285	0.7637231503579952
ENSDARG00000105473	4220	0.01909307875894988
ENSDARG00000105475	471	0.7016706443914081
ENSDARG00000105477	1150	0.4510739856801909
ENSDARG00000105478	586	0.4033412887828162
ENSDARG00000105479	4649	0.03341288782816229
ENSDARG00000105480	446	0.1718377088305489
ENSDARG00000105481	1040	0.3556085918854415
ENSDARG00000105482	423	0.48448687350835323
ENSDARG00000105483	465	0.4081145584725537
ENSDARG00000105484	522	0.3627684964200477
ENSDARG00000105485	659	0.15990453460620524
ENSDARG00000105486	1287	0.7541766109785203
ENSDARG00000105487	976	0.29832935560859186
ENSDARG00000105488	887	0.6515513126491647
ENSDARG00000105489	1301	0.6754176610978521
ENSDARG00000105490	2319	0.1575178997613365
ENSDARG00000105492	282	0.441527446300716
ENSDARG00000105493	2114	0.47255369928400953
ENSDARG00000105494	739	0.35083532219570407
ENSDARG00000105495	1602	0.28162291169451076
ENSDARG00000105497	807	0.03818615751789976
ENSDARG00000105498	759	0.38902147971360385
ENSDARG00000105499	1421	0.38424821002386633
ENSDARG00000105501	336	0.1026252983293556
ENSDARG00000105502	704	0.41766109785202865
ENSDARG00000105503	6357	0.014319809069212411
ENSDARG00000105504	251	0.747016706443914
ENSDARG00000105505	866	0.5775656324582339
ENSDARG00000105506	817	0.4630071599045346
ENSDARG00000105507	652	0.14797136038186157
ENSDARG00000105508	630	0.33890214797136037
ENSDARG00000105510	663	0.026252983293556086
ENSDARG00000105511	2059	0.12171837708830549
ENSDARG00000105514	468	0.883054892601432
ENSDARG00000105517	730	0.8496420047732697
ENSDARG00000105520	316	0.5250596658711217
ENSDARG00000105521	2172	0.4128878281622912
ENSDARG00000105522	5533	0.11694510739856802
ENSDARG00000105524	1225	0.20286396181384247
ENSDARG00000105525	1128	0.050119331742243436
ENSDARG00000105526	1277	0.05250596658711217
ENSDARG00000105527	884	0.3937947494033413
ENSDARG00000105528	926	0.31742243436754175
ENSDARG00000105529	3953	0.10739856801909307
ENSDARG00000105530	873	0.4343675417661098
ENSDARG00000105532	4210	0.03341288782816229
ENSDARG00000105534	644	0.6467780429594272
ENSDARG00000105536	376	0.8186157517899761
ENSDARG00000105540	393	0.31742243436754175
ENSDARG00000105541	1182	0.06443914081145585
ENSDARG00000105542	962	0.720763723150358
ENSDARG00000105543	280	0.8520286396181385
ENSDARG00000105544	800	0.11455847255369929
ENSDARG00000105545	568	0.2100238663484487
ENSDARG00000105547	1901	0.16467780429594273
ENSDARG00000105548	1523	0.24821002386634844
ENSDARG00000105549	3616	0.06443914081145585
ENSDARG00000105551	948	0.045346062052505964
ENSDARG00000105553	927	0.44630071599045346
ENSDARG00000105554	675	0.43675417661097854
ENSDARG00000105555	778	0.5465393794749404
ENSDARG00000105558	2422	0.18377088305489261
ENSDARG00000105562	1843	0.03818615751789976
ENSDARG00000105564	876	0.1957040572792363
ENSDARG00000105566	1215	0.17422434367541767
ENSDARG00000105568	2215	0.03818615751789976
ENSDARG00000105570	4437	0.014319809069212411
ENSDARG00000105572	1194	0.12171837708830549
ENSDARG00000105573	527	0.33890214797136037
ENSDARG00000105574	548	0.3031026252983294
ENSDARG00000105575	1636	0.0405727923627685
ENSDARG00000105576	556	0.8210023866348448
ENSDARG00000105578	5453	0.19331742243436753
ENSDARG00000105580	660	0.8878281622911695
ENSDARG00000105581	796	0.8544152744630071
ENSDARG00000105583	2867	0.0477326968973747
ENSDARG00000105584	1284	0.10501193317422435
ENSDARG00000105585	480	0.5059665871121718
ENSDARG00000105586	1479	0.12171837708830549
ENSDARG00000105590	3056	0.26730310262529833
ENSDARG00000105592	2552	0.0405727923627685
ENSDARG00000105594	599	0.5847255369928401
ENSDARG00000105598	1227	0.6443914081145584
ENSDARG00000105600	697	0.7374701670644391
ENSDARG00000105601	1562	0.30071599045346065
ENSDARG00000105602	774	0.050119331742243436
ENSDARG00000105603	601	0.18377088305489261
ENSDARG00000105604	253	0.8066825775656324
ENSDARG00000105607	3173	0.050119331742243436
ENSDARG00000105608	568	0.03579952267303103
ENSDARG00000105612	678	0.3221957040572792
ENSDARG00000105614	1833	0.60381861575179
ENSDARG00000105615	1384	0.37708830548926014
ENSDARG00000105617	767	0.5107398568019093
ENSDARG00000105620	2570	0.12171837708830549
ENSDARG00000105621	925	0.2243436754176611
ENSDARG00000105623	541	0.8544152744630071
ENSDARG00000105625	1917	0.23627684964200477
ENSDARG00000105626	2154	0.24343675417661098
ENSDARG00000105627	1179	0.45584725536992843
ENSDARG00000105629	796	0.05250596658711217
ENSDARG00000105630	6122	0.4152744630071599
ENSDARG00000105631	2037	0.04295942720763723
ENSDARG00000105634	383	0.5250596658711217
ENSDARG00000105638	2618	0.38663484486873506
ENSDARG00000105641	2431	0.0477326968973747
ENSDARG00000105643	3221	0.07637231503579953
ENSDARG00000105644	1997	0.12171837708830549
ENSDARG00000105648	2208	0.026252983293556086
ENSDARG00000105651	900	0.03579952267303103
ENSDARG00000105652	394	0.06443914081145585
ENSDARG00000105655	1437	0.0405727923627685
ENSDARG00000105657	2292	0.06443914081145585
ENSDARG00000105659	379	0.7374701670644391
ENSDARG00000105662	641	0.8162291169451074
ENSDARG00000105665	621	0.4486873508353222
ENSDARG00000105667	603	0.1718377088305489
ENSDARG00000105669	4233	0.01909307875894988
ENSDARG00000105670	570	0.43914081145584727
ENSDARG00000105671	1935	0.17422434367541767
ENSDARG00000105672	1114	0.10978520286396182
ENSDARG00000105674	914	0.44630071599045346
ENSDARG00000105677	1319	0.9618138424821002
ENSDARG00000105681	1829	0.8926014319809069
ENSDARG00000105682	359	0.08591885441527446
ENSDARG00000105683	2324	0.0477326968973747
ENSDARG00000105687	1159	0.32935560859188545
ENSDARG00000105688	1833	0.06443914081145585
ENSDARG00000105689	5083	0.011933174224343675
ENSDARG00000105690	831	0.2100238663484487
ENSDARG00000105691	2059	0.5847255369928401
ENSDARG00000105692	2793	0.0405727923627685
ENSDARG00000105694	441	0.16467780429594273
ENSDARG00000105696	4980	0.01909307875894988
ENSDARG00000105703	1462	0.057279236276849645
ENSDARG00000105705	1922	0.7899761336515513
ENSDARG00000105706	1818	0.7780429594272077
ENSDARG00000105707	3391	0.059665871121718374
ENSDARG00000105708	2008	0.4009546539379475
ENSDARG00000105711	1357	0.5560859188544153
ENSDARG00000105712	4145	0.3054892601431981
ENSDARG00000105713	3949	0.03341288782816229
ENSDARG00000105714	2572	0.07159904534606205
ENSDARG00000105715	395	0.9689737470167065
ENSDARG00000105717	657	0.0883054892601432
ENSDARG00000105718	683	0.25059665871121717
ENSDARG00000105719	2069	0.7899761336515513
ENSDARG00000105721	2463	0.04295942720763723
ENSDARG00000105722	2265	0.15274463007159905
ENSDARG00000105724	759	0.665871121718377
ENSDARG00000105727	419	0.10739856801909307
ENSDARG00000105728	1837	0.07398568019093078
ENSDARG00000105729	2542	0.7446300715990454
ENSDARG00000105730	2913	0.06682577565632458
ENSDARG00000105731	4226	0.0405727923627685
ENSDARG00000105735	2158	0.1360381861575179
ENSDARG00000105736	2383	0.09069212410501193
ENSDARG00000105738	783	0.6157517899761337
ENSDARG00000105739	1595	0.3794749403341289
ENSDARG00000105740	812	0.05250596658711217
ENSDARG00000105741	2933	0.026252983293556086
ENSDARG00000105743	534	0.2243436754176611
ENSDARG00000105744	6632	0.01909307875894988
ENSDARG00000105746	1424	0.18138424821002386
ENSDARG00000105748	1245	0.06921241050119331
ENSDARG00000105751	1778	0.2100238663484487
ENSDARG00000105754	689	0.5059665871121718
ENSDARG00000105757	1782	0.4343675417661098
ENSDARG00000105760	733	0.16467780429594273
ENSDARG00000105761	1239	0.7756563245823389
ENSDARG00000105762	1529	0.7326968973747017
ENSDARG00000105764	301	0.7326968973747017
ENSDARG00000105768	1398	0.24105011933174225
ENSDARG00000105771	435	0.13365155131264916
ENSDARG00000105775	1501	0.8353221957040573
ENSDARG00000105779	827	0.15274463007159905
ENSDARG00000105780	282	0.7995226730310262
ENSDARG00000105781	4681	0.011933174224343675
ENSDARG00000105782	2980	0.07398568019093078
ENSDARG00000105784	6151	0.011933174224343675
ENSDARG00000105787	2344	0.22673031026252982
ENSDARG00000105788	993	0.48687350835322196
ENSDARG00000105789	1221	0.9665871121718377
ENSDARG00000105791	1282	0.8997613365155132
ENSDARG00000105792	3096	0.014319809069212411
ENSDARG00000105793	3307	0.03579952267303103
ENSDARG00000105796	1974	0.8353221957040573
ENSDARG00000105797	2340	0.07159904534606205
ENSDARG00000105798	3128	0.15513126491646778
ENSDARG00000105799	1096	0.9260143198090692
ENSDARG00000105800	1288	0.059665871121718374
ENSDARG00000105803	2400	0.07875894988066826
ENSDARG00000105806	2275	0.0883054892601432
ENSDARG00000105807	648	0.38902147971360385
ENSDARG00000105808	1477	0.684964200477327
ENSDARG00000105809	802	0.2243436754176611
ENSDARG00000105810	862	0.5513126491646778
ENSDARG00000105815	1615	0.1026252983293556
ENSDARG00000105816	2760	0.050119331742243436
ENSDARG00000105817	1508	0.6897374701670644
ENSDARG00000105820	2515	0.1766109785202864
ENSDARG00000105822	1643	0.12649164677804295
ENSDARG00000105823	627	0.4295942720763723
ENSDARG00000105827	4481	0.016706443914081145
ENSDARG00000105828	2826	0.12410501193317422
ENSDARG00000105829	2104	0.5059665871121718
ENSDARG00000105831	2960	0.028639618138424822
ENSDARG00000105833	1333	0.46539379474940334
ENSDARG00000105834	4212	0.03579952267303103
ENSDARG00000105835	1533	0.7923627684964201
ENSDARG00000105838	1755	0.8186157517899761
ENSDARG00000105841	117	0.8568019093078759
ENSDARG00000105842	117	0.9045346062052506
ENSDARG00000105851	116	0.8806682577565632
ENSDARG00000105852	117	0.9021479713603818
ENSDARG00000105854	117	0.8281622911694511
ENSDARG00000105860	116	0.9427207637231504
ENSDARG00000105863	4844	0.02386634844868735
ENSDARG00000105865	117	0.9522673031026253
ENSDARG00000105869	117	0.837708830548926
ENSDARG00000105872	116	0.5107398568019093
ENSDARG00000105873	116	0.8758949880668258
ENSDARG00000105882	549	0.6109785202863962
ENSDARG00000105888	116	0.7136038186157518
ENSDARG00000105892	117	0.8305489260143198
ENSDARG00000105894	117	0.9570405727923628
ENSDARG00000105912	116	0.9307875894988067
ENSDARG00000105923	116	0.8973747016706444
ENSDARG00000105924	1110	0.36992840095465396
ENSDARG00000105925	117	0.8758949880668258
ENSDARG00000105934	117	0.8902147971360382
ENSDARG00000105937	117	0.9427207637231504
ENSDARG00000105957	117	0.9809069212410502
ENSDARG00000105958	116	0.5727923627684964
ENSDARG00000105967	117	0.847255369928401
ENSDARG00000105972	2098	0.4128878281622912
ENSDARG00000105974	1065	0.5704057279236276
ENSDARG00000105976	940	0.4797136038186158
ENSDARG00000105986	117	0.9236276849642004
ENSDARG00000105988	116	0.4630071599045346
ENSDARG00000105989	117	0.9451073985680191
ENSDARG00000106000	117	0.9236276849642004
ENSDARG00000106003	117	0.8424821002386634
ENSDARG00000106008	117	0.9451073985680191
ENSDARG00000106013	116	0.8210023866348448
ENSDARG00000106018	3472	0.16945107398568018
ENSDARG00000106019	117	0.8233890214797136
ENSDARG00000106022	86	0.9474940334128878
ENSDARG00000106025	116	0.8090692124105012
ENSDARG00000106033	116	0.7995226730310262
ENSDARG00000106039	116	0.863961813842482
ENSDARG00000106042	117	0.9284009546539379
ENSDARG00000106045	116	0.9355608591885441
ENSDARG00000106047	117	0.7565632458233891
ENSDARG00000106062	1701	0.1957040572792363
ENSDARG00000106072	117	0.9212410501193318
ENSDARG00000106074	116	0.8926014319809069
ENSDARG00000106077	116	0.8854415274463007
ENSDARG00000106085	117	0.7708830548926014
ENSDARG00000106095	117	0.9331742243436754
ENSDARG00000106101	116	0.9522673031026253
ENSDARG00000106109	116	0.9260143198090692
ENSDARG00000106112	965	0.40572792362768495
ENSDARG00000106113	116	0.8424821002386634
ENSDARG00000106121	117	0.9761336515513126
ENSDARG00000106124	116	0.8806682577565632
ENSDARG00000106128	117	0.9618138424821002
ENSDARG00000106129	116	0.8520286396181385
ENSDARG00000106131	116	0.7040572792362768
ENSDARG00000106135	116	0.8305489260143198
ENSDARG00000106138	1461	0.431980906921241
ENSDARG00000106145	116	0.8210023866348448
ENSDARG00000106150	95	0.9880668257756563
ENSDARG00000106151	116	0.9069212410501193
ENSDARG00000106158	1571	0.21479713603818615
ENSDARG00000106159	117	0.9116945107398569
ENSDARG00000106165	117	0.8329355608591885
ENSDARG00000106169	117	0.9689737470167065
ENSDARG00000106182	117	0.5823389021479713
ENSDARG00000106184	117	0.8162291169451074
ENSDARG00000106186	117	0.7422434367541766
ENSDARG00000106188	117	0.9570405727923628
ENSDARG00000106193	116	0.8973747016706444
ENSDARG00000106195	117	0.9856801909307876
ENSDARG00000106212	821	0.34844868735083534
ENSDARG00000106215	116	0.6754176610978521
ENSDARG00000106217	117	0.8806682577565632
ENSDARG00000106223	116	0.8949880668257757
ENSDARG00000106225	117	0.9379474940334129
ENSDARG00000106229	117	0.9379474940334129
ENSDARG00000106234	116	0.6515513126491647
ENSDARG00000106236	117	0.9331742243436754
ENSDARG00000106243	72	0.8233890214797136
ENSDARG00000106244	116	0.8663484486873508
ENSDARG00000106245	732	0.34844868735083534
ENSDARG00000106248	7246	0.01909307875894988
ENSDARG00000106253	116	0.8615751789976134
ENSDARG00000106258	1373	0.18615751789976134
ENSDARG00000106266	116	0.9116945107398569
ENSDARG00000106269	117	0.8233890214797136
ENSDARG00000106273	117	0.8281622911694511
ENSDARG00000106275	117	0.9665871121718377
ENSDARG00000106283	116	0.6778042959427207
ENSDARG00000106293	71	0.9713603818615751
ENSDARG00000106298	2001	0.2863961813842482
ENSDARG00000106302	116	0.9618138424821002
ENSDARG00000106308	117	0.9474940334128878
ENSDARG00000106311	117	0.9618138424821002
ENSDARG00000106312	116	0.9665871121718377
ENSDARG00000106314	116	0.7995226730310262
ENSDARG00000106315	117	0.9403341288782816
ENSDARG00000106318	117	0.7231503579952268
ENSDARG00000106327	116	0.8520286396181385
ENSDARG00000106333	116	0.6133651551312649
ENSDARG00000106340	117	0.9140811455847255
ENSDARG00000106343	1008	0.684964200477327
ENSDARG00000106344	116	0.9665871121718377
ENSDARG00000106350	117	0.9522673031026253
ENSDARG00000106354	117	0.9307875894988067
ENSDARG00000106357	558	0.7398568019093079
ENSDARG00000106364	117	0.9928400954653938
ENSDARG00000106375	116	0.9379474940334129
ENSDARG00000106387	117	0.7732696897374701
ENSDARG00000106389	117	0.766109785202864
ENSDARG00000106393	117	0.8090692124105012
ENSDARG00000106395	117	0.8186157517899761
ENSDARG00000106397	116	0.8735083532219571
ENSDARG00000106398	117	0.8997613365155132
ENSDARG00000106401	117	0.8448687350835322
ENSDARG00000106411	117	0.964200477326969
ENSDARG00000106421	117	0.9737470167064439
ENSDARG00000106424	116	0.9737470167064439
ENSDARG00000106425	117	0.7494033412887828
ENSDARG00000106433	117	0.9307875894988067
ENSDARG00000106434	116	0.7947494033412887
ENSDARG00000106436	116	0.9451073985680191
ENSDARG00000106456	117	0.837708830548926
ENSDARG00000106457	116	0.9093078758949881
ENSDARG00000106466	116	0.9355608591885441
ENSDARG00000106471	117	0.9737470167064439
ENSDARG00000106473	2304	0.20763723150357996
ENSDARG00000106476	115	0.9164677804295943
ENSDARG00000106483	116	0.6014319809069213
ENSDARG00000106489	116	0.9522673031026253
ENSDARG00000106491	664	0.6109785202863962
ENSDARG00000106503	116	0.9570405727923628
ENSDARG00000106504	117	0.8233890214797136
ENSDARG00000106506	117	0.7350835322195705
ENSDARG00000106508	117	0.8448687350835322
ENSDARG00000106511	117	0.9355608591885441
ENSDARG00000106515	1205	0.4916467780429594
ENSDARG00000106518	117	0.8257756563245824
ENSDARG00000106522	1790	0.18615751789976134
ENSDARG00000106525	117	0.954653937947494
ENSDARG00000106529	4979	0.02386634844868735
ENSDARG00000106545	117	0.5990453460620525
ENSDARG00000106551	117	0.8902147971360382
ENSDARG00000106559	116	0.9307875894988067
ENSDARG00000106560	2608	0.045346062052505964
ENSDARG00000106564	1044	0.5059665871121718
ENSDARG00000106565	777	0.13842482100238662
ENSDARG00000106572	115	0.6992840095465394
ENSDARG00000106579	654	0.3412887828162291
ENSDARG00000106596	117	0.9737470167064439
ENSDARG00000106601	856	0.431980906921241
ENSDARG00000106606	2042	0.45823389021479716
ENSDARG00000106607	117	0.9713603818615751
ENSDARG00000106627	116	0.954653937947494
ENSDARG00000106630	1784	0.05489260143198091
ENSDARG00000106631	1740	0.0477326968973747
ENSDARG00000106639	117	0.8281622911694511
ENSDARG00000106642	116	0.9737470167064439
ENSDARG00000106657	117	0.863961813842482
ENSDARG00000106667	308	0.23389021479713604
ENSDARG00000106669	1294	0.1360381861575179
ENSDARG00000106670	116	0.8233890214797136
ENSDARG00000106671	111	0.6634844868735084
ENSDARG00000106684	1704	0.19809069212410502
ENSDARG00000106689	116	0.8663484486873508
ENSDARG00000106710	116	0.9140811455847255
ENSDARG00000106712	116	0.9236276849642004
ENSDARG00000106724	2349	0.05489260143198091
ENSDARG00000106726	116	0.9403341288782816
ENSDARG00000106729	117	0.9618138424821002
ENSDARG00000106745	3225	0.11694510739856802
ENSDARG00000106746	117	0.954653937947494
ENSDARG00000106749	551	0.4128878281622912
ENSDARG00000106754	116	0.8544152744630071
ENSDARG00000106756	117	0.9116945107398569
ENSDARG00000106760	507	0.081145584725537
ENSDARG00000106762	116	0.7374701670644391
ENSDARG00000106763	117	0.954653937947494
ENSDARG00000106768	97	0.964200477326969
ENSDARG00000106769	116	0.8949880668257757
ENSDARG00000106775	117	0.7064439140811456
ENSDARG00000106786	117	0.8854415274463007
ENSDARG00000106791	117	0.7780429594272077
ENSDARG00000106796	116	0.9284009546539379
ENSDARG00000106802	117	0.7040572792362768
ENSDARG00000106803	106	0.6372315035799523
ENSDARG00000106808	1877	0.026252983293556086
ENSDARG00000106809	117	0.8854415274463007
ENSDARG00000106810	117	0.9761336515513126
ENSDARG00000106813	117	0.8233890214797136
ENSDARG00000106819	116	0.9093078758949881
ENSDARG00000106837	117	0.8424821002386634
ENSDARG00000106838	110	0.9164677804295943
ENSDARG00000106840	116	0.954653937947494
ENSDARG00000106841	456	0.7064439140811456
ENSDARG00000106853	117	0.9474940334128878
ENSDARG00000106858	98	0.9045346062052506
ENSDARG00000106861	117	0.9331742243436754
ENSDARG00000106862	116	0.5202863961813843
ENSDARG00000106866	117	0.5107398568019093
ENSDARG00000106867	117	0.8400954653937948
ENSDARG00000106869	116	0.9307875894988067
ENSDARG00000106873	3617	0.10739856801909307
ENSDARG00000106879	116	0.6921241050119332
ENSDARG00000106898	117	0.7613365155131265
ENSDARG00000106914	366	0.6062052505966588
ENSDARG00000106928	117	0.7899761336515513
ENSDARG00000106940	117	0.7708830548926014
ENSDARG00000106947	71	0.9570405727923628
ENSDARG00000106953	117	0.9093078758949881
ENSDARG00000106963	1149	0.8615751789976134
ENSDARG00000106966	117	0.8902147971360382
ENSDARG00000106969	116	0.9045346062052506
ENSDARG00000106972	117	0.9236276849642004
ENSDARG00000106976	116	0.9403341288782816
ENSDARG00000106981	116	0.8806682577565632
ENSDARG00000106982	117	0.8997613365155132
ENSDARG00000106989	2163	0.11933174224343675
ENSDARG00000106991	575	0.4701670644391408
ENSDARG00000106996	117	0.8162291169451074
ENSDARG00000106997	117	0.8878281622911695
ENSDARG00000106998	2587	0.4988066825775656
ENSDARG00000107000	117	0.8448687350835322
ENSDARG00000107005	116	0.9045346062052506
ENSDARG00000107007	117	0.9689737470167065
ENSDARG00000107017	116	0.6515513126491647
ENSDARG00000107018	117	0.9403341288782816
ENSDARG00000107021	117	0.9164677804295943
ENSDARG00000107022	103	0.5990453460620525
ENSDARG00000107023	116	0.8353221957040573
ENSDARG00000107024	117	0.8711217183770883
ENSDARG00000107029	117	0.9522673031026253
ENSDARG00000107036	69	0.7494033412887828
ENSDARG00000107038	117	0.8066825775656324
ENSDARG00000107053	1020	0.4343675417661098
ENSDARG00000107054	116	0.9116945107398569
ENSDARG00000107059	117	0.8687350835322196
ENSDARG00000107060	116	0.8854415274463007
ENSDARG00000107065	1646	0.315035799522673
ENSDARG00000107066	989	0.3818615751789976
ENSDARG00000107069	117	0.954653937947494
ENSDARG00000107073	116	0.9618138424821002
ENSDARG00000107077	2122	0.32935560859188545
ENSDARG00000107086	4062	0.15035799522673032
ENSDARG00000107092	117	0.7231503579952268
ENSDARG00000107096	303	0.5608591885441527
ENSDARG00000107106	738	0.42482100238663484
ENSDARG00000107114	116	0.8353221957040573
ENSDARG00000107130	2047	0.1360381861575179
ENSDARG00000107143	117	0.8496420047732697
ENSDARG00000107150	117	0.7446300715990454
ENSDARG00000107157	117	0.7637231503579952
ENSDARG00000107158	116	0.9164677804295943
ENSDARG00000107164	116	0.8687350835322196
ENSDARG00000107168	117	0.847255369928401
ENSDARG00000107169	117	0.8615751789976134
ENSDARG00000107172	116	0.9809069212410502
ENSDARG00000107174	117	0.7684964200477327
ENSDARG00000107175	116	0.9713603818615751
ENSDARG00000107177	1559	0.3198090692124105
ENSDARG00000107179	117	0.7708830548926014
ENSDARG00000107180	116	0.2744630071599045
ENSDARG00000107182	116	0.8353221957040573
ENSDARG00000107196	116	0.7350835322195705
ENSDARG00000107203	117	0.7756563245823389
ENSDARG00000107205	117	0.9069212410501193
ENSDARG00000107213	117	0.9665871121718377
ENSDARG00000107215	117	0.8758949880668258
ENSDARG00000107226	662	0.4439140811455847
ENSDARG00000107234	116	0.8305489260143198
ENSDARG00000107236	117	0.8568019093078759
ENSDARG00000107246	116	0.8878281622911695
ENSDARG00000107247	116	0.8353221957040573
ENSDARG00000107253	116	0.6324582338902148
ENSDARG00000107258	116	0.9904534606205251
ENSDARG00000107261	117	0.8424821002386634
ENSDARG00000107265	116	0.9379474940334129
ENSDARG00000107267	117	0.7255369928400954
ENSDARG00000107268	117	0.6515513126491647
ENSDARG00000107280	785	0.2243436754176611
ENSDARG00000107282	116	0.9618138424821002
ENSDARG00000107283	2135	0.4630071599045346
ENSDARG00000107286	117	0.9212410501193318
ENSDARG00000107291	117	0.9140811455847255
ENSDARG00000107292	116	0.8997613365155132
ENSDARG00000107296	3802	0.050119331742243436
ENSDARG00000107303	116	0.9522673031026253
ENSDARG00000107309	116	0.9713603818615751
ENSDARG00000107312	117	0.7350835322195705
ENSDARG00000107314	117	0.8424821002386634
ENSDARG00000107316	117	0.863961813842482
ENSDARG00000107318	116	0.8544152744630071
ENSDARG00000107324	117	0.863961813842482
ENSDARG00000107327	117	0.7995226730310262
ENSDARG00000107336	117	0.9498806682577565
ENSDARG00000107337	97	0.6062052505966588
ENSDARG00000107345	116	0.801909307875895
ENSDARG00000107353	3920	0.11217183770883055
ENSDARG00000107356	116	0.8902147971360382
ENSDARG00000107368	116	0.9260143198090692
ENSDARG00000107376	117	0.9713603818615751
ENSDARG00000107379	116	0.9451073985680191
ENSDARG00000107385	6245	0.031026252983293555
ENSDARG00000107394	116	0.9451073985680191
ENSDARG00000107397	117	0.8353221957040573
ENSDARG00000107403	116	0.8114558472553699
ENSDARG00000107408	2255	0.03818615751789976
ENSDARG00000107416	117	0.9737470167064439
ENSDARG00000107418	116	0.8090692124105012
ENSDARG00000107423	117	0.9427207637231504
ENSDARG00000107425	1633	0.3341288782816229
ENSDARG00000107431	884	0.41766109785202865
ENSDARG00000107439	116	0.5322195704057279
ENSDARG00000107441	6231	0.08591885441527446
ENSDARG00000107442	1218	0.2458233890214797
ENSDARG00000107444	1356	0.39618138424821003
ENSDARG00000107445	117	0.863961813842482
ENSDARG00000107448	116	0.9403341288782816
ENSDARG00000107453	117	0.9427207637231504
ENSDARG00000107454	116	0.918854415274463
ENSDARG00000107462	116	0.9570405727923628
ENSDARG00000107472	117	0.8663484486873508
ENSDARG00000107479	116	0.9976133651551312
ENSDARG00000107482	116	0.9331742243436754
ENSDARG00000107486	3813	0.04295942720763723
ENSDARG00000107487	116	0.8114558472553699
ENSDARG00000107490	117	0.9069212410501193
ENSDARG00000107502	117	0.7995226730310262
ENSDARG00000107506	2186	0.16467780429594273
ENSDARG00000107507	116	0.9236276849642004
ENSDARG00000107511	4511	0.014319809069212411
ENSDARG00000107514	116	0.8568019093078759
ENSDARG00000107521	117	0.9069212410501193
ENSDARG00000107525	116	0.7589498806682577
ENSDARG00000107526	535	0.24343675417661098
ENSDARG00000107527	1296	0.5894988066825776
ENSDARG00000107534	1284	0.0954653937947494
ENSDARG00000107556	116	0.9403341288782816
ENSDARG00000107560	116	0.7494033412887828
ENSDARG00000107576	2124	0.2720763723150358
ENSDARG00000107593	116	0.9355608591885441
ENSDARG00000107595	116	0.8114558472553699
ENSDARG00000107613	116	0.8782816229116945
ENSDARG00000107622	116	0.9952267303102625
ENSDARG00000107629	116	0.6348448687350835
ENSDARG00000107630	116	0.8353221957040573
ENSDARG00000107631	116	0.9116945107398569
ENSDARG00000107642	116	0.8138424821002387
ENSDARG00000107646	117	0.8448687350835322
ENSDARG00000107649	117	0.9618138424821002
ENSDARG00000107663	115	0.9093078758949881
ENSDARG00000107678	117	0.8711217183770883
ENSDARG00000107680	116	0.7756563245823389
ENSDARG00000107682	116	0.8496420047732697
ENSDARG00000107688	116	0.8281622911694511
ENSDARG00000107692	117	0.954653937947494
ENSDARG00000107702	117	0.9713603818615751
ENSDARG00000107704	116	0.9093078758949881
ENSDARG00000107707	117	0.9307875894988067
ENSDARG00000107724	117	0.6420047732696897
ENSDARG00000107728	117	0.9116945107398569
ENSDARG00000107729	117	0.8926014319809069
ENSDARG00000107731	117	0.9307875894988067
ENSDARG00000107732	116	0.9689737470167065
ENSDARG00000107737	116	0.9260143198090692
ENSDARG00000107742	116	0.9785202863961814
ENSDARG00000107748	117	0.4916467780429594
ENSDARG00000107753	117	0.8400954653937948
ENSDARG00000107760	903	0.22195704057279236
ENSDARG00000107769	116	0.9307875894988067
ENSDARG00000107770	116	0.9427207637231504
ENSDARG00000107773	117	0.9594272076372315
ENSDARG00000107778	116	0.9379474940334129
ENSDARG00000107781	116	0.9045346062052506
ENSDARG00000107783	117	0.9116945107398569
ENSDARG00000107785	116	0.8114558472553699
ENSDARG00000107793	116	0.5632458233890215
ENSDARG00000107795	117	0.9403341288782816
ENSDARG00000107805	116	0.9260143198090692
ENSDARG00000107807	117	0.8615751789976134
ENSDARG00000107812	116	0.9403341288782816
ENSDARG00000107819	116	0.8615751789976134
ENSDARG00000107820	116	0.8329355608591885
ENSDARG00000107826	117	0.9403341288782816
ENSDARG00000107829	117	0.9498806682577565
ENSDARG00000107835	116	0.8186157517899761
ENSDARG00000107839	116	0.8066825775656324
ENSDARG00000107847	117	0.9212410501193318
ENSDARG00000107850	117	0.8949880668257757
ENSDARG00000107858	1161	0.07875894988066826
ENSDARG00000107860	116	0.8257756563245824
ENSDARG00000107867	116	0.9880668257756563
ENSDARG00000107885	117	0.9880668257756563
ENSDARG00000107888	117	0.8758949880668258
ENSDARG00000107892	117	0.7684964200477327
ENSDARG00000107912	1587	0.09307875894988067
ENSDARG00000107913	117	0.8663484486873508
ENSDARG00000107917	117	0.9021479713603818
ENSDARG00000107921	117	0.9093078758949881
ENSDARG00000107923	116	0.9331742243436754
ENSDARG00000107926	83	0.9045346062052506
ENSDARG00000107930	116	0.9737470167064439
ENSDARG00000107934	116	0.7374701670644391
ENSDARG00000107936	117	0.8926014319809069
ENSDARG00000107942	117	0.8878281622911695
ENSDARG00000107947	4176	0.03818615751789976
ENSDARG00000107950	116	0.8591885441527446
ENSDARG00000107952	2156	0.35799522673031026
ENSDARG00000107957	116	0.964200477326969
